Year,Journal,Volume,Issue,Title,DOI,Evidentialist,Bayesian,Frequentist,Type,AIC,N,"
p",Rsquared,ChiSq,Gstatistic,Tstatistic,Fstatistic,dfnum,dfdenom,SSterm,SSres,Lreduced,Lfull,Ddeviance,OtherMeasures,Rationale,RationaleDetails,Notes,Person,Class,LR,CommentsHA,CommentsRE,Exclude
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,62,0.93,,0.01,,,,1.00,60.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,37,0.99,,0.00,,,,1.00,35.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,37,0.32,,0.98,,,,1.00,35.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,37,0.48,,0.50,,,,1.00,35.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,113,0.014,,6.06,,,,1.00,111.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,114,0.73,,0.12,,,,1.00,112.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,270,0.026,,4.98,,,,1.00,268.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,270,0.12,,2.45,,,,1.00,268.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,142,0.0004,,12.62,,,,1.00,140.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,141,0.33,,0.93,,,,1.00,139.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,60,0.73,,0.12,,,,1.00,58.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,62,0.15,,2.05,,,,1.00,60.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,62,0.28,,1.16,,,,1.00,60.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,37,0.11,,2.53,,,,1.00,35.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,37,0.41,,0.68,,,,1.00,35.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,37,<0.001,,15.94,,,,1.00,35.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,21,0.33,,,,1.01,,1.00,19.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,21,0.034,,,,2.39,,1.00,19.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,21,0.75,,,,0.47,,1.00,19.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,21,0.81,,,,0.24,,1.00,19.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.89,,,,0.15,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.08,,,,2.61,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.12,,,,2.19,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.041,,,,3.44,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.98,,,,-0.03,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.063,,,,-2.88,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.71,,,,-0.41,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.53,,,,0.71,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.95,,,,0.06,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.58,,,,0.62,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.43,,,,0.90,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.32,,,,1.20,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.76,,,,0.33,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.53,,,,0.71,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.66,,,,-0.49,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,9,0.28,,,,1.32,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.51,,,,,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,z,TRUE
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.32,,,,,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,z,TRUE
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.64,,,,,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,z,TRUE
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.59,,,,,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,z,TRUE
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.98,,,,,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,z,TRUE
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.92,,,,,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,z,TRUE
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.89,,,,,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,z,TRUE
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.92,,,,,,1.00,7.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,z,TRUE
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.95,,,,0.06,,1.00,6.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.45,,,,-0.88,,1.00,6.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.99,,,,0.01,,1.00,6.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.55,,,,0.67,,1.00,6.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.35,,,,-1.11,,1.00,6.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,8,0.47,,,,-0.84,,1.00,6.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,10,0.41,,,,-0.90,,1.00,8.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,10,0.6,,,,-0.55,,1.00,8.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,10,0.12,,,,-1.90,,1.00,8.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,10,0.76,,,,-0.32,,1.00,8.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,10,0.039,,,,2.77,,1.00,8.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,10,0.016,,,,3.56,,1.00,8.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,72,0.65,,,,0.46,,1.00,70.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,69,0.074,,,,-1.81,,1.00,67.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,33,0.88,,,,0.16,,1.00,31.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,72,0.6,,,,0.52,,1.00,70.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,72,0.4,,,,0.85,,1.00,70.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,33,0.79,,,,-0.27,,1.00,31.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,72,0.017,,,,2.46,,1.00,70.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,72,0.11,,,,1.62,,1.00,70.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,33,0.46,,,,0.74,,1.00,31.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,40,0.036,,,,2.18,,1.00,38.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,40,0.0093,,,,2.75,,1.00,38.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Social ontogeny in the communication system of an insect,https://doi.org/10.1016/j.anbehav.2018.12.002,TRUE,FALSE,TRUE,,FALSE,40,0.37,,,,0.90,,1.00,38.00,,,,,,,TRUE,"For every p-value, they reference Rice and Moran in that their significance values may be spurious in their significance due to a high correlatedness of variables in the model, and to infer with caution as such",,Evon,1,,,Added new,
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,6,0.93,,,,,0.01,1.00,4.00,,,,,,,FALSE,,,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,116,>0.99,,,,,0.004,4.00,111.00,,,,,,,FALSE,,,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,120,<0.0001,,,,,11.58,4.00,115.00,,,,,,,FALSE,,,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,313,<0.0001,,,,,58.78,1.00,311.00,,,,,,,FALSE,,,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,313,0.97,,,,,0.001,1.00,311.00,,,,,,,FALSE,,,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,312,0.96,,,,,0.002,1.00,310.00,,,,,,,FALSE,,,Robert,1,,,"df added, N changed",
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,,0.86,,0.76,,,,,,,,,,,,FALSE,,,Robert,1,,,,
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,,0.08,,5.06,,,,,,,,,,,,FALSE,,,Robert,1,,,,
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,,<0.0001,,634.22,,,,,,,,,,,,FALSE,,,Robert,1,,,,
2019,AnBehav,148,,Playbacks of Asian honey bee stop signals demonstrate referential inhibitory communication,https://doi.org/10.1016/j.anbehav.2018.12.003,FALSE,FALSE,TRUE,,FALSE,,0.004,,11.31,,,,,,,,,,,,FALSE,,,Robert,1,,,,
